-5.711000000000000520e-01,2.487000000000000044e-01,3.941000000000000059e-01,9.923137488084277091e-01,8.847704991306297104e-03,8.780709510418732711e-02,8.674708117000549945e-02
-5.004999999999999449e-01,2.500000000000000000e-01,4.002999999999999892e-01,9.961908895044110368e-01,1.266391512987073134e-03,1.014272279774245311e-03,8.718416813096613316e-02
-4.299000000000000044e-01,2.490999999999999881e-01,3.943999999999999728e-01,9.924857967410696258e-01,-6.329148813121308718e-03,-8.583589882655509595e-02,8.697174032513435571e-02
-5.708999999999999631e-01,1.791999999999999982e-01,4.002000000000000002e-01,9.961164006347280608e-01,1.340679533746008548e-03,8.803586586948390635e-02,-7.270152705826216750e-05
-5.002999999999999670e-01,1.794000000000000039e-01,4.064999999999999725e-01,9.999986827337373763e-01,1.349957347667305688e-03,9.000615985382257782e-04,4.511173443672373331e-05
-4.297000000000000264e-01,1.796000000000000096e-01,4.005000000000000226e-01,9.962689270067995873e-01,1.348961529185280749e-03,-8.629240365678721159e-02,1.626488463492064759e-04
-5.706999999999999851e-01,1.097000000000000058e-01,3.941000000000000059e-01,-9.923383685532352061e-01,6.172807495140782315e-03,-8.757224968202546866e-02,8.693422703607789348e-02
-5.000999999999999890e-01,1.087999999999999939e-01,4.002999999999999892e-01,-9.961950357279589774e-01,-1.423286291306194613e-03,-7.789427800961962146e-04,8.713677923384985369e-02
-4.294999999999999929e-01,1.100000000000000006e-01,3.943999999999999728e-01,-9.924694261942560436e-01,-9.013137647945913128e-03,8.606995881916636171e-02,8.669004330515972523e-02
-5.994000000000000439e-01,1.784000000000000030e-01,3.941000000000000059e-01,9.133921360146580737e-01,3.879170836975718850e-01,1.143198914849216791e-01,4.654142727750248260e-02
-5.503000000000000114e-01,2.291999999999999871e-01,4.002999999999999892e-01,9.198753950815445890e-01,3.823965868082848663e-01,3.430107571850823239e-02,8.015949179915783651e-02
-4.998000000000000220e-01,2.785000000000000253e-01,3.943999999999999728e-01,9.193590309001941074e-01,3.739613444725412017e-01,-4.601928202301505677e-02,1.131994294359799647e-01
-5.501000000000000334e-01,1.292999999999999983e-01,4.002000000000000002e-01,9.197781475078277147e-01,3.824367142445489476e-01,8.130668193464991866e-02,-3.375710943904219885e-02
-5.002999999999999670e-01,1.794000000000000039e-01,4.064999999999999725e-01,9.233613566406818629e-01,3.839309741564618239e-01,8.488117242370090028e-04,-3.027616332114610453e-04
