-5.002816854109097822e-01,1.726801038189386961e-01,4.059123338770954104e-01,7.061175064777401866e-01,7.080351189639443321e-01,6.507021081945930929e-03,-6.480434862807111542e-03
-5.004987114743185694e-01,2.493106200152858387e-01,4.005644540617807059e-01,7.035610508854436285e-01,7.054789630925724087e-01,-6.031187641213832384e-02,6.052898375527208247e-02
-4.324832688349317111e-01,1.127814161109784025e-01,3.942816275703557305e-01,7.063362722981926245e-01,6.978882904152924338e-01,-1.211966146057746278e-03,-1.184885465991323827e-01
-4.297208007604390034e-01,1.778436908013489581e-01,4.001490683162607920e-01,7.035396826601201248e-01,7.052863533805882046e-01,-5.954912118993067188e-02,-6.369440181928440192e-02
-4.309956875006339394e-01,2.501880076036251954e-01,3.943995989491335674e-01,-6.954104639317885139e-01,-7.081549884675026885e-01,1.221498786755576826e-01,4.539849251740823055e-04
-4.984756407818888291e-01,8.234611408525470411e-02,3.941031819465546371e-01,3.760655683018400142e-01,9.187025636643159077e-01,1.109660483121741592e-01,-4.740067485182112433e-02
-5.481379895739895147e-01,1.274083409878024320e-01,4.000602125806277942e-01,-3.797849437267226680e-01,-9.209481685623249758e-01,-8.220797670630961007e-02,-2.932091243540084838e-02
-5.993750426541271104e-01,1.798710228050565685e-01,3.944069714033606178e-01,3.856498815128976965e-01,9.145222089412087252e-01,4.752253916709487519e-02,1.125384668168709634e-01
-4.551237919323263270e-01,1.312295477812302491e-01,4.000225469414167012e-01,3.803727927612348125e-01,9.211469193893254692e-01,3.408419436359080151e-02,-7.512096326032541294e-02
-5.001317089766773583e-01,1.792261928003797966e-01,4.064849460956374005e-01,3.814293621629895603e-01,9.243972048566007071e-01,4.933935138369268487e-04,-1.098132997029434635e-03
-5.481717053331273126e-01,2.269780149203438346e-01,4.007684100121569060e-01,-3.801251671186446357e-01,-9.212543049344062984e-01,3.140032871932267600e-02,-7.621930411099960001e-02
-4.026119212138712933e-01,1.793725062080847865e-01,3.941708095767534892e-01,3.854716718252321206e-01,9.146608753688163507e-01,-4.668791651793059022e-02,-1.123713119128973287e-01
-4.504867800061888583e-01,2.293779464516885191e-01,4.003094781697293381e-01,-3.799049476535348857e-01,-9.209103207997705320e-01,8.020591952722899709e-02,3.410897632032076909e-02
-5.013042105960532346e-01,2.784929858092863864e-01,3.944084079377813690e-01,-3.714711603852132171e-01,-9.203727098757923386e-01,1.130307177633199933e-01,-4.633906300156164643e-02
-4.295642701771937300e-01,1.101251679045505139e-01,3.941079236965500665e-01,8.541749514485606418e-03,-9.923380221910660381e-01,-8.659366648801372635e-02,8.771445236286706804e-02
-4.981492765479905716e-01,1.088303751068674663e-01,4.001219186347212964e-01,-1.468476013707864297e-03,9.961848641886293931e-01,8.718914638702741915e-02,-3.407740010681657196e-03
-5.667650151493569544e-01,1.096479620258517390e-01,3.947333343788101412e-01,-5.905278425033660093e-03,-9.928916347709512147e-01,-8.700012574605313354e-02,-8.100807002244894695e-02
-4.347240596763291554e-01,1.771115796056633995e-01,4.000089159986935372e-01,-1.064558949037189067e-03,9.966351980727128357e-01,3.029658477409649751e-03,-8.190219683450761234e-02
-4.942127420909449009e-01,1.794222041276542223e-01,4.059617049329823923e-01,-1.348795422821441993e-03,9.999636940475324920e-01,3.451813195199828876e-05,-8.413688027188240270e-03
-5.700944903848680356e-01,1.792032789980771423e-01,4.005722298215970145e-01,1.348240582844696667e-03,-9.963542243172317514e-01,-1.629004631180899136e-04,-8.530190734079377834e-02
-4.326086670903576681e-01,2.477619092419350022e-01,3.942336025000944266e-01,6.023672429671053825e-03,9.927668080458403876e-01,-8.529558950845077259e-02,-8.427599078823819201e-02
-4.979619944479929949e-01,2.499716223161540241e-01,4.000793757660537353e-01,-1.143914423838477551e-03,9.961879473913073380e-01,-8.713799132860847174e-02,-3.903254962228840975e-03
-5.710970108905638609e-01,2.486958239157783523e-01,3.944048495298597135e-01,9.013187239159961561e-03,-9.924694793219100974e-01,8.669435007401084248e-02,-8.606500296597574540e-02
-5.008393120654002217e-01,1.798946640219152016e-01,4.064334672720039121e-01,7.019529103579428275e-01,7.122233436655950323e-01,-9.604005250078665877e-05,1.056130765812626597e-04
